"","npp","vegc","soilc","litc","allc","allc_veg","rh"
"1811",65.6556164490967,1020.80138670645,2519.33537155933,493.364186948528,3012.69955850786,4033.50094521431,59.6471900550012
"1812",62.7997913021716,1018.82893493138,2518.85899551293,493.422755882315,3012.28175139524,4031.11068632662,58.9835849586372
"1813",65.2740848323051,1019.52530518673,2518.62587717486,493.334680372971,3011.96055754783,4031.48586273456,58.987386366155
"1814",67.3068840103254,1021.5847222501,2518.49198627692,493.721375332212,3012.21336160913,4033.79808385923,59.1675798004822
"1815",64.9806103623165,1021.49382984193,2518.22849174625,493.762968472934,3011.99146021919,4033.48529006111,59.5921781801388
"1816",66.8229944124114,1021.97219832293,2518.05273605956,494.039178947171,3012.09191500673,4034.06411332966,60.2620515456588
"1817",67.1969174063102,1023.52304499189,2518.32548226071,494.422174631732,3012.74765689244,4036.27070188433,59.2564577259776
"1818",66.0143897899099,1023.23351734107,2519.1053306322,494.461422037123,3013.56675266933,4036.80027001039,59.7641969432497
"1819",65.5151802716288,1022.5991595497,2519.77825832573,494.085854367342,3013.86411269307,4036.46327224277,59.6483433876358
"1820",66.7455767023289,1022.95454716494,2520.06485515416,494.281659544441,3014.34651469861,4037.30106186355,60.1255991385679
"1821",65.7504829156457,1023.23885478077,2520.23228742764,493.965871195953,3014.1981586236,4037.43701340437,59.9279057230462
"1822",65.5501700170573,1024.05522400896,2520.37102951152,493.225720374668,3013.59674988619,4037.65197389515,59.4534530499062
"1823",64.5888131601422,1022.56424505102,2520.91024757325,493.242638421806,3014.15288599506,4036.71713104608,59.7344266796475
"1824",65.904535146657,1023.10449574891,2520.48886411436,492.901034038691,3013.38989815305,4036.49439390197,60.3802806381957
"1825",66.3913781829775,1023.19414031592,2520.17205160156,493.525403620756,3013.69745522231,4036.89159553823,60.1229188660142
"1826",66.6218396143408,1023.08868054861,2520.75194541415,494.196786602199,3014.94873201634,4038.03741256496,59.7327876369975
"1827",67.1742247308995,1022.99376920965,2521.23377221792,495.692438717755,3016.92621093568,4039.91998014533,59.371519570305
"1828",64.4166412415457,1021.79427573844,2521.249132939,495.116465734509,3016.36559867351,4038.15987441195,59.9207868522168
"1829",64.8744598582359,1021.6595105329,2521.07060060797,494.449141393912,3015.51974200188,4037.17925253478,60.0940909313874
"1830",67.1230864382651,1023.14214790293,2521.31388965958,494.253354110686,3015.56724377026,4038.70939167319,59.9483806102461
"1831",68.3169455226192,1024.84024037449,2521.31455023526,494.383692111692,3015.69824234696,4040.53848272145,60.6653485406707
"1832",65.6544191861956,1024.11165285312,2521.62370426284,494.169865245481,3015.79356950832,4039.90522236145,60.5501078068952
"1833",66.2253554974165,1024.58080068247,2521.66102274152,493.502422258882,3015.1634450004,4039.74424568288,60.6595124031753
"1834",64.6698438727748,1023.17980879235,2521.28181975728,493.662758121118,3014.9445778784,4038.12438667075,60.1458160665886
"1835",66.3487369401971,1022.59949575025,2521.45869350255,494.373321406916,3015.83201490947,4038.43151065972,60.5818643769778
"1836",65.6102851426517,1023.20596314304,2520.94571042638,493.636355570518,3014.58206599689,4037.78802913993,60.5217427635358
"1837",66.2764710473482,1023.80836609883,2521.02673399129,493.273366061357,3014.30010005265,4038.10846615147,60.4001259686942
"1838",64.9280921602424,1023.22364443452,2520.82729379054,493.074559307868,3013.90185309841,4037.12549753293,60.0458948636068
"1839",63.3461096874957,1021.42402995432,2520.46071001079,492.989903727773,3013.45061373856,4034.87464369288,59.4354415145985
"1840",64.9327281681748,1020.91180184937,2520.00126090261,493.042278176082,3013.04353907869,4033.95534092806,60.1843288692644
"1841",65.9090445988121,1021.70919391223,2519.4957633716,493.292832978356,3012.78859634995,4034.49779026219,59.592176444407
"1842",63.2291899975559,1020.13076010612,2519.08017776596,493.327802701496,3012.40798046746,4032.53874057358,58.9668731010913
"1843",65.5301821728088,1020.82401676043,2518.91231694313,493.3999590325,3012.31227597563,4033.13629273606,59.0077006347348
"1844",67.4311140755225,1022.93243604228,2518.8411784572,493.802058020124,3012.64323647732,4035.5756725196,59.1830634274854
"1845",65.4663556692958,1023.19071202095,2518.63434031479,493.913097609028,3012.54743792382,4035.73814994477,59.5874077546721
"1846",67.3489068895695,1023.84762589527,2518.60964766128,494.319953732011,3012.92960139329,4036.77722728857,60.3067269164638
"1847",67.5224654813491,1025.40841458319,2519.03097657253,494.764787845054,3013.79576441758,4039.20417900077,59.3288105885549
"1848",66.4117925945894,1025.27048686292,2519.92088630432,494.826066244881,3014.7469525492,4040.01743941212,59.8407157107252
"1849",65.9049535479828,1024.50372633435,2520.7555633386,494.696264597362,3015.45182793596,4039.95555427031,59.7354063958241
"1850",67.2650110133167,1024.97919672617,2521.17835126083,495.049299024194,3016.22765028502,4041.20684701119,60.2335163133328
"1851",66.2261000780954,1025.33657105011,2521.53303322087,494.815550135385,3016.34858335625,4041.68515440636,60.0486825960549
"1852",66.233708472473,1026.26876250556,2521.91406032588,494.211440787158,3016.12550111304,4042.3942636186,59.6089470275325
"1853",65.0220672984055,1024.7146734287,2522.68058832623,494.272906769002,3016.95349509523,4041.66816852393,59.934349159537
"1854",66.5460779095245,1025.56091607022,2522.50120115547,493.816807124058,3016.31800827952,4041.87892434975,60.5863346659348
"1855",66.9797622858285,1025.82837661786,2522.37013167411,494.378840705522,3016.74897237963,4042.57734899749,60.3767127114005
"1856",67.1343366017522,1025.82569487182,2523.15648909107,495.006401918414,3018.16289100949,4043.9885858813,59.9846626529042
"1857",67.8089102598986,1025.94462849056,2523.90210787552,496.418024666123,3020.32013254164,4046.2647610322,59.6022120747286
"1858",65.1912432506618,1024.80603239519,2524.15258672303,495.976098175138,3020.12868489817,4044.93471729335,60.1794467693068
"1859",65.5427411530057,1024.6068019213,2524.29814147182,495.380384226391,3019.67852569821,4044.28532761951,60.4144944295539
"1860",68.0131033787884,1026.4095045508,2524.82816247577,495.105491045234,3019.93365352101,4046.34315807181,60.2736731684649
"1861",69.1737240406167,1028.07960228987,2525.14157100481,495.399976356804,3020.54154736161,4048.62114965148,61.0526867218442
"1862",66.4852927008888,1027.47356967586,2525.77096801989,495.160838201873,3020.93180622176,4048.40537589762,60.9573843245314
"1863",67.0124311903665,1028.05242306189,2526.11202836472,494.42073600474,3020.53276436946,4048.58518743135,61.0732758000681
"1864",65.6549740391887,1026.85228896706,2526.06667849485,494.563583368263,3020.63026186311,4047.48255083017,60.5858852319557
"1865",67.2825104128866,1026.35232142555,2526.52549166559,495.361683073673,3021.88717473926,4048.23949616482,61.0545773331471
"1866",66.7837366932392,1027.40708863056,2526.28908981013,494.578664711941,3020.86775452207,4048.27484315263,60.9961324343502
"1867",67.3743859748215,1028.15173505033,2526.70512469424,494.326517490193,3021.03164218443,4049.18337723475,60.9063944495443
"1868",66.1042522853412,1027.81972964358,2526.81945591808,494.168872825843,3020.98832874392,4048.80805838751,60.5839738004332
"1869",64.5035531321626,1026.22652905482,2526.76083928956,494.148247167272,3020.90908645683,4047.13561551165,59.991185504079
"1870",66.0508196214315,1025.94296837768,2526.63909486926,494.141307146663,3020.78040201593,4046.7233703936,60.7704330155423
"1871",66.7810192824747,1026.65554491568,2526.44828256619,494.426594323458,3020.87487688965,4047.53042180533,60.1887167993188
"1872",63.7524180809388,1024.6627168429,2526.27358196444,494.561500943895,3020.83508290834,4045.49779975124,59.566826778166
"1873",66.2544007202612,1025.39457934201,2526.39491786927,494.45700397044,3020.85192183971,4046.24650118172,59.5737941211022
"1874",68.4382148073675,1027.7430849345,2526.55067313585,494.7862059299,3021.33687906575,4049.07996400025,59.7613365040361
"1875",66.3869934961344,1028.07723901657,2526.61672874859,494.814412601928,3021.43114135052,4049.50838036709,60.2132375431032
"1876",68.1478233917201,1028.64776865547,2526.84615179139,495.200786802473,3022.04693859386,4050.69470724933,60.945379836838
"1877",68.5613836609565,1030.37394887186,2527.53932169685,495.618328145256,3023.15764984211,4053.53159871396,59.9480376446536
"1878",67.3589814948603,1030.32316981746,2528.67910938105,495.618321649832,3024.29743103088,4054.62060084834,60.5022351098172
"1879",66.9166793753417,1029.55762110955,2529.82152461962,495.496572168074,3025.3180967877,4054.87571789725,60.3943056652069
"1880",68.037811071984,1030.1047220898,2530.45250952897,495.643169467887,3026.09567899686,4056.20040108666,60.9300656551794
"1881",67.1725049095095,1030.50921575513,2531.04475347213,495.401880523036,3026.44663399516,4056.95584975029,60.7073625357704
"1882",66.948110004505,1031.33270163067,2531.630857476,494.726493691188,3026.35735116718,4057.69005279785,60.2891695367601
"1883",66.0794192030368,1029.92222988504,2532.54999067232,494.876499377931,3027.42649005025,4057.34871993529,60.5913041843057
"1884",67.5059254643873,1030.74719980325,2532.55039094233,494.511562551895,3027.06195349422,4057.80915329748,61.2829692505498
"1885",67.8979913881455,1031.19377338386,2532.55570248702,494.990157685439,3027.54586017246,4058.73963355632,61.0620561365896
"1886",68.1031291628365,1031.10971819437,2533.50255479804,495.823569682231,3029.32612448027,4060.43584267464,60.6563552507728
"1887",68.8039867318592,1031.16772787557,2534.43774125023,497.390672696783,3031.82841394701,4062.99614182258,60.2956240879667
"1888",66.0802989408965,1029.88942084155,2534.93611392517,497.034874295093,3031.97098822026,4061.86040906181,60.9033414384311
"1889",66.502073583902,1029.94400896878,2535.22303720088,496.273585916459,3031.49662311734,4061.44063208611,61.1319381371484
"1890",69.0769873070162,1031.78023880713,2535.96433274096,496.105565963214,3032.06989870418,4063.85013751131,60.9977601194502
"1891",70.0829880327948,1033.47577928972,2536.51455901342,496.281837471953,3032.79639648537,4066.27217577508,61.8183112943588
"1892",67.4365479710349,1033.00076298247,2537.29829953188,495.95653013378,3033.25482966566,4066.25559264813,61.6990900889742
"1893",68.1788903844041,1033.75590979975,2537.81942632611,495.301136476875,3033.12056280298,4066.87647260273,61.817304586268
"1894",66.4291757765972,1032.5452789905,2537.98245340902,495.259510865378,3033.2419642744,4065.7872432649,61.3573300811232
"1895",68.5479054579415,1032.2907028301,2538.66361756177,496.111515312558,3034.77513287433,4067.06583570443,61.7938350204904
"1896",67.9371257337446,1033.54204417221,2538.69098679033,495.218933254044,3033.90992004437,4067.45196421658,61.8080964278945
"1897",68.672177222757,1034.73651521144,2539.2780875628,494.814198241499,3034.0922858043,4068.82880101574,61.7181453975548
"1898",67.0061320021954,1034.41546842573,2539.5831839828,494.522024474164,3034.10520845697,4068.52067688269,61.4029207676844
"1899",65.4152329926663,1032.72910891436,2539.73012568359,494.516035920931,3034.24616160452,4066.97527051888,60.7668640577921
"1900",66.9492606413472,1032.3429626374,2539.7823964349,494.531838698398,3034.3142351333,4066.65719777069,61.5633977199987
"1901",67.7559008667986,1033.22314998299,2539.74199637318,494.677013816331,3034.41901018951,4067.6421601725,60.9940526923208
